predicate_lemma	sense_id	pos	sense_particle	role_type	roleset_desc	role_desc	function_tag	vn_theta
sew	02	v	_	A1	create clothes by sewing	construction		PRODUCT
sew	02	v	_	A2	create clothes by sewing	material, start state		MATERIAL
sew	02	v	_	A4	create clothes by sewing	end state		PRODUCT
sew	03	v	up	A0	make secure	entity making something secure		_
sew	03	v	up	A1	make secure	thing made secure		_
sex	01	n	_	A0	the act of sex	first (or all when in one mention) partner		_
sex	01	n	_	A1	the act of sex	second partner (when separate mention)		_
shack	01	v	up	A0	co-habitate with	one half of unit		THEME
shack	01	v	up	A1	co-habitate with	other half		_
shackle	01	v	_	A0	restrain, tie up, bind in shackles	agent, entity doing the shackling		AGENT
shackle	01	v	_	A1	restrain, tie up, bind in shackles	patient, thing(s) being shackled		PATIENT1
shackle	01	v	_	A2	restrain, tie up, bind in shackles	instrument, shackles		PATIENT2
shackle	01	v	_	A3	restrain, tie up, bind in shackles	attribute of arg1		_
shade	01	v	_	A0	cast into shadow	thing blocking light		AGENT
shade	01	v	_	A1	cast into shadow	thing in shadow		THEME
shading	01	n	_	A0	Casting into shadow	thing blocking light		_
shading	01	n	_	A1	Casting into shadow	thing in shadow		_
shadow	01	v	_	A0	follow or mimic	causer		AGENT
shadow	01	v	_	A1	follow or mimic	entity shadowed		THEME
shadowing	01	n	_	A0	follow or mimic	follower		_
shadowing	01	n	_	A1	follow or mimic	entity followed		_
shadowing	02	n	_	A0	casting a shadow over	caster of shadows		_
shadowing	02	n	_	A1	casting a shadow over	now shadowed entity		_
shag	01	v	_	A0	to chase and catch fly balls in baseball	catcher	_	_
shag	01	v	_	A1	to chase and catch fly balls in baseball	balls	_	_
shake	01	v	_	A0	tremble	causer of trembling motion		AGENT
shake	01	v	_	A1	tremble	thing trembling		THEME
shake	02	v	off	A0	lose	entity losing something		_
shake	02	v	off	A1	lose	thing lost		_
shake	02	v	off	A2	lose	benefactive, entity gaining thing lost		_
shake	03	v	up	A0	tremble very badly	cause of shaking		_
shake	03	v	up	A1	tremble very badly	thing trembling		_
shamble	01	v	_	A0	walk in an awkward manner	agent, shambling entity	_	THEME
shamble	01	v	_	A1	walk in an awkward manner	path	_	LOCATION
shame	01	n	_	A0	causing shame	cause of shame		CAUSE
shame	01	v	_	A0	drive or impel by sense of shame	causer of shame		AGENT
shame	01	n	_	A1	causing shame	experiencer	PPT	EXPERIENCER
shame	01	v	_	A1	drive or impel by sense of shame	shamed agent		PATIENT
shame	01	v	_	A2	drive or impel by sense of shame	action impelled through shame		PROPOSITION
shame	02	v	_	A0	favor	Cause of shame		CAUSE
shame	02	v	_	A1	favor	entity shamed		EXPERIENCER
shame	02	v	_	A2	favor	Instrument or Grounds for shame		PREDICATE
shampoo	01	v	_	A0	shampoo	agent, shampooer		AGENT
shampoo	01	v	_	A1	shampoo	thing shampooed, patient		PATIENT
shanghai	01	v	_	A0	kidnap for compulsory service	shanghai-er, agent		AGENT
shanghai	01	v	_	A1	kidnap for compulsory service	thing shanghaied		THEME
shanghai	01	v	_	A2	kidnap for compulsory service	source, shanghaied from what		SOURCE
shanghai	01	v	_	A3	kidnap for compulsory service	destination of shanghai-ing		DESTINATION
shape	01	n	_	A0	shape	shaper		AGENT
shape	01	v	_	A0	shape	shaper		AGENT
shape	01	n	_	A1	shape	thing changing, taking shape		MATERIAL
shape	01	v	_	A1	shape	thing worked on	PPT	MATERIAL
shape	01	n	_	A2	shape	end state, if different from arg1		PRODUCT
shape	01	v	_	A2	shape	end state, if different from arg1	PRD	PRODUCT
shape	02	v	up	A1	seem to be	thing seeming	PPT	_
shape	02	v	up	A2	seem to be	attribute	PRD	_
shape	03	v	up	A0	reform behavior	reformer		_
shape	03	v	up	A1	reform behavior	entity acting out, thing reformed		_
share	01	v	_	A0	share	sharer		_
share	01	v	_	A1	share	thing shared		_
share	01	v	_	A2	share	shared with, if separate from arg0		_
share	02	v	out	A0	distribute to shareholders	distributor		_
share	02	v	out	A1	distribute to shareholders	thing given out		_
share	02	v	out	A2	distribute to shareholders	shareholders		_
shark	01	v	_	A0	to hunt shark	agent or causer		AGENT
shark	01	v	_	A1	to hunt shark	entity gathered		_
shark	01	v	_	A2	to hunt shark	gathered into		_
shark	01	v	_	A3	to hunt shark	beneficiary		_
sharpen	01	v	_	A0	cause to become sharp(er)	sharpener		AGENT
sharpen	01	v	_	A1	cause to become sharp(er)	thing getting sharper		PATIENT
sharpen	01	v	_	A2	cause to become sharp(er)	instrument, if agent is also present		INSTRUMENT
shatter	01	v	_	A0	break into a zillion pieces	breaker		AGENT
shatter	01	v	_	A1	break into a zillion pieces	thing broken		PATIENT
shatter	01	v	_	A2	break into a zillion pieces	instrument		INSTRUMENT
shatter	01	v	_	A3	break into a zillion pieces	pieces		_
shave	01	v	_	A0	to cut	agent, cutter		AGENT
shave	01	v	_	A1	to cut	thing or amount cut		THEME
shave	01	v	_	A2	to cut	source		SOURCE
shave	01	v	_	A3	to cut	instrument		INSTRUMENT
shaving	01	n	_	A0	Cutting	Agent, cutter		_
shaving	01	n	_	A1	Cutting	Thing or amount cut		_
shaving	01	n	_	A2	Cutting	Source		_
shaving	01	n	_	A3	Cutting	Instrument		_
shawl	01	v	_	A0	Cover with a shawl	agent, person placing shawl		AGENT
shawl	01	v	_	A1	Cover with a shawl	location/entity draped in the shawl		DESTINATION
shawl	01	v	_	A2	Cover with a shawl	shawl itself, type of shawl		THEME
shear	01	v	_	A0	slice off, as with scissors	agent of cutting		AGENT
shear	01	v	_	A1	slice off, as with scissors	thing cut, smaller piece		THEME
shear	01	v	_	A2	slice off, as with scissors	whole, source		SOURCE
shear	01	v	_	A3	slice off, as with scissors	instrument		INSTRUMENT
sheathe	01	v	_	A0	to put into a sheath	sheather		AGENT
sheathe	01	v	_	A1	to put into a sheath	thing sheathed		THEME
sheathe	01	v	_	A2	to put into a sheath	sheath, location		LOCATION
shed	01	v	_	A0	get rid of, remove	entity removing		AGENT
shed	01	v	_	A1	get rid of, remove	thing being removed (defaults to 'hair')		THEME
shed	02	v	_	A1	decrease	Logical subject, patient, thing falling		_
shed	02	v	_	A2	decrease	EXT, amount fallen		_
shed	02	v	_	A3	decrease	start point		_
shed	02	v	_	A4	decrease	end point, end state of arg1		_
shed	02	v	_	AM	decrease	medium	LOC	_
shed	03	v	_	A0	cast or radiate	entity shedding		SOURCE
shed	03	v	_	A1	cast or radiate	thing shed (i.e. light)		THEME
shed	03	v	_	A2	cast or radiate	location		LOCATION
shell	01	v	_	A0	remove shells from	sheller		AGENT
shell	01	v	_	A1	remove shells from	thing that used to have a shell		SOURCE
shell	02	v	_	A0	bomb	sheller		AGENT
shell	02	v	_	A1	bomb	target		DESTINATION
shell	02	v	_	A2	bomb	explicit mention of bombs, shells		THEME
shell	03	v	out	A0	pay	payer or buyer		AGENT
shell	03	v	out	A1	pay	money		THEME
shell	03	v	out	A2	pay	seller or person being paid		RECIPIENT
shell	03	v	out	A3	pay	thing bought or paid for		_
shellac	01	v	_	A0	shellac	shellacker, agent		AGENT
shellac	01	v	_	A1	shellac	thing shellacked, patient		PATIENT
shelter	01	v	_	A0	put/be in a shelter	agent, putter in shelter		AGENT
shelter	01	v	_	A1	put/be in a shelter	thing in shelter (if separate from arg0)		THEME
shelter	01	v	_	A2	put/be in a shelter	shelter		LOCATION
shelter	01	v	_	A3	put/be in a shelter	danger, sheltered from		_
shelve	01	v	_	A0	to place on a shelf	placer, agent		AGENT
shelve	01	v	_	A1	to place on a shelf	entity shelved		THEME
shepherd	01	v	_	A0	watch over	shepherd		AGENT
shepherd	01	v	_	A1	watch over	sheep		THEME
shield	01	v	_	A0	protect	protector		_
shield	01	v	_	A1	protect	protected		_
shield	01	v	_	A2	protect	danger		_
shift	01	n	_	A0	change in location	agent of movement		AGENT
shift	01	v	_	A0	change location	mover		AGENT
shift	01	n	_	A1	change in location	thing moving	PPT	THEME
shift	01	v	_	A1	change location	moved		THEME
shift	01	n	_	A2	change in location	destination	GOL	DESTINATION
shift	01	v	_	A2	change location	destination, end state		DESTINATION
shift	01	n	_	A3	change in location	source	DIR	SOURCE
shift	01	v	_	A3	change location	source, start state		SOURCE
shift	01	n	_	A4	change in location	attribute of arg1 actually shifting (if in addition to arg1)	VSP	ATTRIBUTE
shimmer	01	v	_	A1	emit light, sparkle	source of light		THEME
shimmer	02	v	_	A0	verb of motion?	entity in motion		_
shimmer	02	v	_	A1	verb of motion?	path		_
shimmy	01	v	_	A0	Move or dance in a particular way.	dancer, thing doing the shimmy		_
shimmy	01	v	_	A1	Move or dance in a particular way.	path of shimmy when referring to movement		_
shimmy	01	v	_	A2	Move or dance in a particular way.	partner when referring to the dance		_
shine	01	v	_	A0	produce light	cause of illumination, agent		AGENT
shine	01	v	_	A1	produce light	light itself, thing shining		THEME
shine	01	v	_	A2	produce light	thing illuminated		LOCATION
shine	02	v	through	A1	be very apparent	apparent thing		_
shingle	01	v	_	A0	Cover with shingles	roofer, agent		AGENT
shingle	01	v	_	A1	Cover with shingles	roof, location being covered		DESTINATION
shingle	01	v	_	A2	Cover with shingles	shingles themselves, type of shingles		THEME
ship	01	v	_	A0	send a package	sender		AGENT
ship	01	v	_	A1	send a package	package	PPT	THEME
ship	01	v	_	A2	send a package	recipient	GOL	DESTINATION
ship	01	v	_	A3	send a package	source	DIR	SOURCE
ship	02	v	out	A1	depart, as a soldier	soldier	PPT	_
ship	02	v	out	A2	depart, as a soldier	destination	GOL	_
shipping	01	n	_	A0	send a package	sender		AGENT
shipping	01	n	_	A1	send a package	package	PPT	THEME
shipping	01	n	_	A2	send a package	recipient/destination	GOL	DESTINATION
shipping	01	n	_	A3	send a package	source	DIR	SOURCE
shipwreck	01	v	_	A0	destroy a ship	Causer of wreck (rare)		AGENT
shipwreck	01	v	_	A1	destroy a ship	experiencer/ person shipwrecked		PATIENT
shipwreck	01	v	_	A2	destroy a ship	wreck site (location)		_
shipwreck	02	v	_	A0	fail or be ruined	causer of destruction		AGENT
shipwreck	02	v	_	A1	fail or be ruined	failed or ruined thing		PATIENT
shipwreck	02	v	_	A2	fail or be ruined	instrument		INSTRUMENT
shirk	01	v	_	A0	to avoid or neglect	avoider, agent		_
shirk	01	v	_	A1	to avoid or neglect	entity avoided		_
shirr	01	v	_	A0	bake or gather	cook	_	AGENT
shirr	01	v	_	A1	bake or gather	food	_	PATIENT
shit	01	v	_	A0	to defecate	person defecating		AGENT
shit	01	v	_	A1	to defecate	cognate object, hopefully feces and unspecified		THEME
shiver	01	v	_	A1	shake from cold or fear	shiverer		EXPERIENCER
shock	01	n	_	A0	surprise	surprise(r)		CAUSE
shock	01	v	_	A0	surprise	surpriser	CAU	CAUSE
shock	01	n	_	A1	surprise	person surprised	PPT	EXPERIENCER
shock	01	v	_	A1	surprise	person surprised		EXPERIENCER
shock	01	v	_	A2	surprise	instrument, if separate from arg0	MNR	_
shoe	01	v	_	A0	To cover with shoes	Agent, person putting on shoes		AGENT
shoe	01	v	_	A1	To cover with shoes	Feet, entity covered with shoes	GOL	DESTINATION
shoe	01	v	_	A2	To cover with shoes	Shoes themselves, what type of shoes	MNR	THEME
shoehorn	01	v	_	A0	put into a container with some difficulty	putter		_
shoehorn	01	v	_	A1	put into a container with some difficulty	thing put		_
shoehorn	01	v	_	A2	put into a container with some difficulty	put in, container	GOL	_
shoo	01	v	_	A0	to force or drive out, to discharge from	expeller, agent		AGENT
shoo	01	v	_	A1	to force or drive out, to discharge from	entity expelled		THEME
shoo	01	v	_	A2	to force or drive out, to discharge from	expelled from	DIR	SOURCE
shoot	01	n	_	A0	Event where weapons are shot	shooter		AGENT
shoot	01	v	_	A0	propel projectile	shooter		AGENT
shoot	01	n	_	A1	Event where weapons are shot	corpse		PATIENT
shoot	01	v	_	A1	propel projectile	projectile		THEME
shoot	01	n	_	A2	Event where weapons are shot	gun		INSTRUMENT
shoot	01	v	_	A2	propel projectile	target	GOL	DESTINATION
shoot	02	n	_	A0	Event where photographers shoot pictures	videographer		_
shoot	02	v	_	A0	kill with gun	shooter		AGENT
shoot	02	n	_	A1	Event where photographers shoot pictures	subject of photos, video, entity pictures are taken of		_
shoot	02	v	_	A1	kill with gun	corpse	GOL	PATIENT
shoot	02	n	_	A2	Event where photographers shoot pictures	medium: photo, video		_
shoot	02	v	_	A2	kill with gun	gun	MNR	INSTRUMENT
shoot	02	v	_	A3	kill with gun	specific location of wound	LOC	_
shoot	03	v	_	A0	record on film	videographer		_
shoot	03	v	_	A1	record on film	video		_
shoot	04	v	off	A0	loose wildly	shooter		_
shoot	04	v	off	A1	loose wildly	cannon, mouth, whatever	MNR	_
shoot	05	v	down	A0	cause to not fly	shooter		_
shoot	05	v	down	A1	cause to not fly	planes, birds, ideas		_
shoot	05	v	down	A2	cause to not fly	instrument	MNR	_
shoot	06	v	_	A0	move very rapidly	causer of motion		_
shoot	06	v	_	A1	move very rapidly	entity in motion		_
shoot	06	v	_	A2	move very rapidly	EXT	EXT	_
shoot	06	v	_	A3	move very rapidly	start point	DIR	_
shoot	06	v	_	A4	move very rapidly	end point	GOL	_
shoot	06	v	_	A5	move very rapidly	direction	DIR	_
shoot	07	v	back	A0	answer	speaker		_
shoot	07	v	back	A1	answer	utterance		_
shoot	07	v	back	A2	answer	hearer	GOL	_
shop	01	v	_	A0	look for something to buy	shopper		AGENT
shop	01	v	_	A1	look for something to buy	thing sought		THEME
shop	01	v	_	A4	look for something to buy	benefactive	GOL	_
shop	02	v	_	A0	try to sell	Seller		_
shop	02	v	_	A1	try to sell	Thing Sold		_
shop	02	v	_	A2	try to sell	Buyer	GOL	_
shop	02	v	_	A3	try to sell	Price Paid	PRP	_
shop	02	v	_	A4	try to sell	Benefactive	GOL	_
shoplift	01	v	_	A0	to steal merchandise from a store	thief, agent		AGENT
shoplift	01	v	_	A1	to steal merchandise from a store	thing stolen		THEME
shoplift	01	v	_	A2	to steal merchandise from a store	stolen from	DIR	SOURCE
shoplift	01	v	_	A3	to steal merchandise from a store	stolen for	GOL	BENEFICIARY
shopping	01	n	_	A0	look for something to buy	shopper		AGENT
shopping	01	n	_	A1	look for something to buy	thing sought	PPT	THEME
shopping	01	n	_	A2	look for something to buy	store/seller	LOC	LOCATION
shopping	01	n	_	A3	look for something to buy	beneficiary	GOL	_
shore	01	v	up	A0	support, prop	agent, supporter		_
shore	01	v	up	A1	support, prop	thing supported		_
shore	02	v	_	A0	to bring to shore or other metaphorical support	Boat captain, cause of shoring		_
shore	02	v	_	A1	to bring to shore or other metaphorical support	Boat, thing now supported or at shore		_
shore	02	v	_	A2	to bring to shore or other metaphorical support	Shore/support where arg1 is brought		_
short	01	v	_	A0	sell stocks short	stock broker		_
short	01	v	_	A1	sell stocks short	stocks		_
short	02	v	_	A0	short-circuit	electrician		AGENT
short	02	v	_	A1	short-circuit	circuit, electrical appliance		PATIENT
short	03	v	_	A0	short change	giver of change		_
short	03	v	_	A1	short change	receiver of change		_
short	03	v	_	A2	short change	explicit mention of change		_
short-circuit	01	v	_	A0	electrical problems	electrician	CAU	AGENT
short-circuit	01	v	_	A1	electrical problems	circuit, electrical appliance		PATIENT
shortcircuit	01	v	_	A0	cut-off or aviod standard procedure	agent or cause	CAU	_
shortcircuit	01	v	_	A1	cut-off or aviod standard procedure	thing shortciruited		_
shorten	01	v	_	A0	make shorter	causal agent	CAU	AGENT
shorten	01	v	_	A1	make shorter	thing becoming shorter		PATIENT
shorten	01	v	_	A2	make shorter	EXT	EXT	_
shorten	01	v	_	A3	make shorter	start point	DIR	_
shorten	01	v	_	A4	make shorter	end point	GOL	_
shortening	01	n	_	A0	Making shorter	Causal agent		_
shortening	01	n	_	A1	Making shorter	Thing becoming shorter		_
shortening	01	n	_	A2	Making shorter	EXT		_
shortening	01	n	_	A3	Making shorter	Start point		_
shortening	01	n	_	A4	Making shorter	End point		_
shortfall	01	n	_	A1	fall short	entity falling short		_
shortfall	01	n	_	A2	fall short	falling short by how much?		_
shortfall	01	n	_	A3	fall short	start state		_
shortfall	01	n	_	A4	fall short	end state		_
shot	01	n	_	A0	propel projectile	shooter		AGENT
shot	01	n	_	A1	propel projectile	projectile		PATIENT
shot	01	n	_	A2	propel projectile	target	GOL	DESTINATION
shoulder	01	v	_	A0	to carry a burden	carrier, agent		AGENT
shoulder	01	v	_	A1	to carry a burden	burden		THEME
shout	01	v	_	A0	talk very loudly	shouter		AGENT
shout	01	v	_	A1	talk very loudly	utterance		TOPIC
shout	01	v	_	A2	talk very loudly	listener	GOL	RECIPIENT
shout	02	v	down	A0	to overwhelm by shouting loudly	shouter		_
shout	02	v	down	A1	to overwhelm by shouting loudly	thing shouted down		_
shout	03	v	out	A0	yell, or announce loudly	shouter		_
shout	03	v	out	A1	yell, or announce loudly	utterance		_
shout	03	v	out	A2	yell, or announce loudly	listener	GOL	_
shove	01	v	_	A0	push harshly	pusher		AGENT
shove	01	v	_	A1	push harshly	thing pushed		PATIENT
shove	01	v	_	A2	push harshly	destination, direction, end state	DIR	DESTINATION
shovel	01	v	_	A0	throw out, as with a shovel	agent, shoveler		AGENT
shovel	01	v	_	A1	throw out, as with a shovel	theme, thing being shoveled		THEME
show	01	n	_	A0	Show/Production	Show creator		_
show	01	v	_	A0	cause to see	shower	CAU	AGENT
show	01	n	_	A1	Show/Production	Type of show, title, or message		_
show	01	v	_	A1	cause to see	thing seen/shown		THEME
show	01	n	_	A2	Show/Production	Audience		_
show	01	v	_	A2	cause to see	seer	GOL	RECIPIENT
show	01	n	_	A3	Show/Production	Source (TV/channel/venue to watch at)		_
show	02	n	_	A0	cause to see	shower		_
show	02	n	_	A1	cause to see	thing seen/shown		_
show	02	v	up	A1	appear	thing appearing, showing up		THEME
show	02	n	_	A2	cause to see	seer		_
show	03	v	off	A0	display something (often oneself) proudly	displayer		_
show	03	v	off	A1	display something (often oneself) proudly	thing displayed		_
show	03	v	off	A2	display something (often oneself) proudly	seer / witness	GOL	_
showcase	01	v	_	A0	to present, exhibit as in a showcase	displayer, agent putting something on display		_
showcase	01	v	_	A1	to present, exhibit as in a showcase	entity displayed		_
showcase	01	v	_	A2	to present, exhibit as in a showcase	location	LOC	_
shower	01	n	_	A0	fall, sprinkle, rain	causer of things falling	CAU	AGENT
shower	01	v	_	A0	fall, sprinkle, rain	causer of things falling	CAU	AGENT
shower	01	n	_	A1	fall, sprinkle, rain	things falling		THEME
shower	01	v	_	A1	fall, sprinkle, rain	things falling		THEME
shower	01	n	_	A2	fall, sprinkle, rain	falling on what	GOL	DESTINATION
shower	01	v	_	A2	fall, sprinkle, rain	falling on what	GOL	DESTINATION
showing	01	n	_	A0	cause to see	shower		_
showing	01	n	_	A1	cause to see	thing seen/shown		_
showing	01	n	_	A2	cause to see	seer		_
shpritz	01	v	_	A0	spritz, spray, squirt	agent, spritzer		AGENT
shpritz	01	v	_	A1	spritz, spray, squirt	liquid squirted, theme	PPT	THEME
shpritz	01	v	_	A2	spritz, spray, squirt	destination, thing spritzed	LOC	DESTINATION
shred	01	v	_	A0	turn wide flat object into small flat objects	shredder		AGENT
shred	01	v	_	A1	turn wide flat object into small flat objects	thing shredded, whole		PATIENT
shred	01	v	_	A2	turn wide flat object into small flat objects	instrument	MNR	INSTRUMENT
shred	01	v	_	A3	turn wide flat object into small flat objects	pieces	PRD	_
shriek	01	v	_	A0	emit high-pitched noise	shrieker		AGENT
shriek	01	v	_	A1	emit high-pitched noise	shriek itself, or utterance		TOPIC
shriek	01	v	_	A2	emit high-pitched noise	unfortunate listener	GOL	RECIPIENT
shrill	01	v	_	A0	shrill	shriller, agent		AGENT
shrill	01	v	_	A1	shrill	thing shrilled, actual sound or quotation		THEME
shrill	01	v	_	A2	shrill	location of shrilling	LOC	LOCATION
shrimp	01	v	_	A0	to catch shrimp	agent or causer	CAU	AGENT
shrimp	01	v	_	A1	to catch shrimp	entity gathered		_
shrimp	01	v	_	A2	to catch shrimp	gathered into	GOL	_
shrimp	01	v	_	A3	to catch shrimp	beneficiary	GOL	_
shrink	01	v	_	A0	become or make smaller	Agent, cause of shrinkage	CAU	AGENT
shrink	01	v	_	A1	become or make smaller	Logical subject, patient, thing falling		PATIENT
shrink	01	v	_	A2	become or make smaller	EXT, amount fallen	EXT	_
shrink	01	v	_	A3	become or make smaller	Start point	DIR	_
shrink	01	v	_	A4	become or make smaller	End point, end state of arg1	GOL	_
shrivel	01	v	_	A0	wither, shrink	causer of shrivelment	CAU	AGENT
shrivel	01	v	_	A1	wither, shrink	thing shriveling		PATIENT
shrivel	01	v	_	A2	wither, shrink	EXT	EXT	_
shrivel	01	v	_	A3	wither, shrink	start point	DIR	_
shrivel	01	v	_	A4	wither, shrink	end point	PRD	_
shroud	01	v	_	A0	cover with a shroud	applier of cover		AGENT
shroud	01	v	_	A1	cover with a shroud	thing covered	GOL	DESTINATION
shroud	01	v	_	A2	cover with a shroud	covered with	MNR	THEME
shrug	01	v	_	A0	move the shoulders	shrugger		AGENT
shrug	01	v	_	A1	move the shoulders	thing shrugged (defaults to shoulders)		PATIENT
shrug	01	v	_	A2	move the shoulders	shrugged because of	CAU	CAUSE
shrug	02	v	off	A0	ignore, let go of	ignorer, agent		_
shrug	02	v	off	A1	ignore, let go of	thing shrugged off		_
shrug	03	v	_	A0	manner of speaking	speaker		AGENT
shrug	03	v	_	A1	manner of speaking	utterance		THEME
shrug	03	v	_	A2	manner of speaking	listener	GOL	RECIPIENT
shuck	01	v	_	A0	shuck	shucker, agent		AGENT
shuck	01	v	_	A1	shuck	thing shucked	DIR	SOURCE
shuck	01	v	_	A2	shuck	thing removed		THEME
shudder	01	v	_	A1	shudder	entity shuddering		EXPERIENCER
shudder	01	v	_	A2	shudder	fixed: at+NP	CAU	CAUSE
shuffle	01	v	_	A0	style of dance	dancer		THEME
shuffle	02	v	_	A0	mode of motion	entity in motion		THEME
shuffle	02	v	_	A1	mode of motion	path	DIR	LOCATION
shuffle	02	v	_	AA	mode of motion	cause of motion		_
shuffle	03	v	_	A0	not pick up the   feet while walking	agent, walker		AGENT
shuffle	03	v	_	A1	not pick up the   feet while walking	feet		PATIENT
shuffle	04	v	off	A0	idiom for dying	corpse		_
shuffle	04	v	off	A1	idiom for dying	this mortal coil		_
shuffle	05	v	_	A0	randomize a deck of cards	dealer		AGENT
shuffle	05	v	_	A1	randomize a deck of cards	cards		PATIENT
shun	01	v	_	A0	to avoid, keep away from	avoider, agent		AGENT
shun	01	v	_	A1	to avoid, keep away from	thing avoided		THEME
shunt	01	v	_	A0	move something or someone to	mover		AGENT
shunt	01	v	_	A1	move something or someone to	thing moved		THEME
shunt	01	v	_	A2	move something or someone to	moved to or around amongst	DIR	DESTINATION
shunting	01	n	_	A0	Moving or diverting	Cause of moving		_
shunting	01	n	_	A1	Moving or diverting	Entity moved		_
shunting	01	n	_	A2	Moving or diverting	Moved to or around or amongst		_
shut	01	v	_	A0	close	person doing the closing		AGENT
shut	01	v	_	A1	close	thing closing		PATIENT
shut	02	v	out	A0	exclude, except	agent, excluder		_
shut	02	v	out	A1	exclude, except	patient, thing excluded		_
shut	02	v	out	A2	exclude, except	excluded-from		_
shut	03	v	off	A0	exclude, except	agent, excluder		_
shut	03	v	off	A1	exclude, except	patient, thing excluded		_
shut	03	v	off	A2	exclude, except	excluded-from		_
shut	04	v	off	A0	turn off, as a light	flipper of the switch, agent		_
shut	04	v	off	A1	turn off, as a light	light		_
shut	05	v	down	A0	cause to end	Intentional agent		_
shut	05	v	down	A1	cause to end	Thing ending		_
shut	05	v	down	A2	cause to end	Explicit instrument, thing ended with		_
shut	05	v	down	AM	cause to end	point at which something ends		_
shut	06	v	up	A0	stop talking	causer		AGENT
shut	06	v	up	A1	stop talking	person becoming quiet		PATIENT
shutter	01	v	_	A0	to close down	closer, agent	_	AGENT
shutter	01	v	_	A1	to close down	entity shuttered	_	DESTINATION
shuttle	01	v	_	A0	move something back and forth	mover		AGENT
shuttle	01	v	_	A1	move something back and forth	thing moved		THEME
shuttle	01	v	_	A2	move something back and forth	one (or both) location(s), start point	DIR	SOURCE
shuttle	01	v	_	A3	move something back and forth	other location, destination	DIR	DESTINATION
shuttle	02	v	off	A0	move (away) with little fanfare	agent of motion		_
shuttle	02	v	off	A1	move (away) with little fanfare	thing moved		_
shuttle	02	v	off	A2	move (away) with little fanfare	destination	GOL	_
shy	01	v	away	A0	avoid in fear	avoider		_
shy	01	v	away	A1	avoid in fear	thing avoided		_
sibilate	01	v	_	A0	Utter a sibilant or hissing sound.	hisser		AGENT
sibilate	01	v	_	A1	Utter a sibilant or hissing sound.	sibilated sound/ utterance		TOPIC
sibilate	01	v	_	A2	Utter a sibilant or hissing sound.	hearer	GOL	RECIPIENT
sicken	01	v	_	A0	make feel disgust	cause, reason for feeling	CAU	CAUSE
sicken	01	v	_	A1	make feel disgust	experiencer, entity feeling sick		EXPERIENCER
side	01	v	_	A0	take the side of, support	supporter		_
side	01	v	_	A1	take the side of, support	thing supported, sided with		_
side	02	v	_	A0	put siding on a house	construction worker, agent		AGENT
side	02	v	_	A1	put siding on a house	house	GOL	DESTINATION
side	02	v	_	A2	put siding on a house	siding	MNR	THEME
sidestep	01	v	_	A0	avoid	avoider		AGENT
sidestep	01	v	_	A1	avoid	thing avoided		THEME
sidetrack	01	v	_	A0	to divert from a main issue	cause of diversion, agent	CAU	_
sidetrack	01	v	_	A1	to divert from a main issue	entity diverted		_
sidle	01	v	_	A0	to walk sideways,ingratiate oneself to	agent, rider (use only if arg1 is present)		AGENT
sidle	01	v	_	A1	to walk sideways,ingratiate oneself to	thing sidled, walker		THEME
sidle	01	v	_	A1	to walk sideways,ingratiate oneself to	path, thing  sidled up to	DIR	LOCATION
sift	01	v	_	A0	to distinguish and separate out	filter, discerning agent		AGENT
sift	01	v	_	A1	to distinguish and separate out	entity sifted or sifted through		PATIENT
sig	01	v	_	A0	To write (Latin), label a prescription	writer		AGENT
sig	01	v	_	A1	To write (Latin), label a prescription	thing written		THEME
sigh	01	v	_	A0	manner of speaking	speaker		AGENT
sigh	01	v	_	A1	manner of speaking	utterance		TOPIC
sigh	01	v	_	A2	manner of speaking	hearer	GOL	RECIPIENT
sigh	02	v	_	A0	breathe heavily, once	sigh-er		AGENT
sight	01	n	_	A0	view	viewer		EXPERIENCER
sight	01	v	_	A0	view	viewer		EXPERIENCER
sight	01	n	_	A1	view	thing viewed	PPT	STIMULUS
sight	01	v	_	A1	view	thing viewed		STIMULUS
sightsee	01	v	_	A0	travel about looking at sights of interest	wanderer		_
sign	01	n	_	A0	communicate by signaling	signer		_
sign	01	v	_	A0	affix a signature	signer		AGENT
sign	01	n	_	A1	communicate by signaling	sign itself	PPT	_
sign	01	v	_	A1	affix a signature	document	GOL	DESTINATION
sign	01	n	_	A2	communicate by signaling	signed to	GOL	_
sign	01	v	_	A2	affix a signature	signature	MNR	THEME
sign	02	v	_	A0	enter into an agreement	signer, agreer		AGENT
sign	02	v	_	A1	enter into an agreement	agreement		THEME
sign	02	v	_	A2	enter into an agreement	co-signer	COM	_
sign	03	v	up	A0	sign up: enroll, enter	signer, enroller		AGENT
sign	03	v	up	A1	sign up: enroll, enter	patient enrolled		THEME
sign	03	v	up	A2	sign up: enroll, enter	co-signer	COM	_
sign	03	v	up	A3	sign up: enroll, enter	signed up for		PREDICATE
sign	04	v	on	A0	sign on: become associated with	signer		_
sign	04	v	on	A1	sign on: become associated with	entity associated with		_
signal	01	n	_	A0	message	shower		AGENT
signal	01	v	_	A0	show, cause to see	shower		AGENT
signal	01	n	_	A1	message	thing seen/shown	PPT	TOPIC
signal	01	v	_	A1	show, cause to see	thing seen/shown		TOPIC
signal	01	n	_	A2	message	seer	GOL	RECIPIENT
signal	01	v	_	A2	show, cause to see	seer, benefactive	GOL	RECIPIENT
