verb_form	sense_id	role_type	proto_question	support	squad_f1	proto_count_qasrl	proto_count_onto
<PLACEHOLDER>	01	AM-PRP	what is <PLACEHOLDER> ?	100	0.3029057115072195	44.0	13.0
<PLACEHOLDER>	01	AM-PRP	What <PLACEHOLDER> with something?	100	0.29384416589469814	0.0	1.0
<PLACEHOLDER>	01	AM-PRP	how does something <PLACEHOLDER> to do something?	100	0.2874134202666608	1.0	1.0
<PLACEHOLDER>	01	AM-PRP	what <PLACEHOLDER> with something?	100	0.28462988018041235	0.0	1.0
<PLACEHOLDER>	01	AM-PRP	what does something <PLACEHOLDER> to do something?	100	0.2766739177454997	1.0	0.0
<PLACEHOLDER>	01	AM-PRP	what <PLACEHOLDER> on something?	100	0.2735146299449097	0.0	1.0
<PLACEHOLDER>	01	AM-PRP	what <PLACEHOLDER> something ?	100	0.2723442724489904	2.0	14.0
<PLACEHOLDER>	01	AM-PRP	What <PLACEHOLDER> something ?	100	0.2703091847296922	1.0	32.0
<PLACEHOLDER>	01	AM-PRP	what is <PLACEHOLDER> somewhere?	100	0.250566770853898	2.0	0.0
<PLACEHOLDER>	01	AM-PRP	What <PLACEHOLDER> ?	100	0.2485721179478852	1.0	10.0
<PLACEHOLDER>	01	AM-PRP	what <PLACEHOLDER> ?	100	0.2454348630459244	0.0	4.0
<PLACEHOLDER>	01	AM-PRP	What <PLACEHOLDER> doing something?	100	0.2400762628153936	0.0	1.0
<PLACEHOLDER>	01	AM-PRP	What <PLACEHOLDER> somewhere?	100	0.22400678731510315	0.0	4.0
<PLACEHOLDER>	01	AM-PRP	What <PLACEHOLDER> into something?	100	0.20661681515873795	0.0	2.0
<PLACEHOLDER>	01	AM-PRP	what is <PLACEHOLDER> to do something?	100	0.17720986091861268	1.0	0.0
<PLACEHOLDER>	01	AM-PRP	what <PLACEHOLDER> for something?	100	0.16312526428909074	1.0	0.0
<PLACEHOLDER>	01	AM-PRP	What <PLACEHOLDER> to do something?	100	0.13428575483409613	0.0	7.0
<PLACEHOLDER>	01	AM-TMP	when does something <PLACEHOLDER> something ?	100	0.6670511454899613	2464.0	11683.0
<PLACEHOLDER>	01	AM-TMP	when does something <PLACEHOLDER> something?	100	0.6612178121566281	0.0	15.0
<PLACEHOLDER>	01	AM-TMP	when is something <PLACEHOLDER> something ?	100	0.6495364396076084	107.0	157.0
<PLACEHOLDER>	01	AM-TMP	when is something <PLACEHOLDER> for something?	100	0.6471509007474481	18.0	21.0
<PLACEHOLDER>	01	AM-TMP	when does something <PLACEHOLDER> something to someone?	100	0.6434472065705993	14.0	0.0
<PLACEHOLDER>	01	AM-TMP	when is something <PLACEHOLDER> to something?	100	0.6421514136668368	38.0	52.0
<PLACEHOLDER>	01	AM-TMP	when does something <PLACEHOLDER> up something?	100	0.6386188167076327	11.0	352.0
<PLACEHOLDER>	01	AM-TMP	when does something <PLACEHOLDER> something with someone?	100	0.6381948892800466	7.0	0.0
<PLACEHOLDER>	01	AM-TMP	when does something <PLACEHOLDER> up someone?	100	0.6369899566787725	0.0	3.0
<PLACEHOLDER>	01	AM-TMP	when does something <PLACEHOLDER> to something?	100	0.634195257357022	69.0	315.0
<PLACEHOLDER>	01	AM-TMP	when does something <PLACEHOLDER> of something?	100	0.6331024816876389	8.0	43.0
<PLACEHOLDER>	01	AM-TMP	when is something <PLACEHOLDER> of something?	100	0.6282886750055457	0.0	15.0
<PLACEHOLDER>	01	AM-TMP	when does something <PLACEHOLDER> doing something?	100	0.6230819480207639	22.0	134.0
<PLACEHOLDER>	01	AM-TMP	when does something <PLACEHOLDER> something somewhere?	100	0.6175958785346944	30.0	4.0
<PLACEHOLDER>	01	AM-TMP	when does something <PLACEHOLDER> something something?	100	0.6160935184286758	22.0	179.0
<PLACEHOLDER>	01	AM-TMP	when is something <PLACEHOLDER> by something?	100	0.6142500204234129	47.0	0.0
<PLACEHOLDER>	01	AM-TMP	when does something <PLACEHOLDER> over something?	100	0.6110893955694378	9.0	0.0
<PLACEHOLDER>	01	AM-TMP	when is something <PLACEHOLDER> to do something?	100	0.6108868794604088	30.0	81.0
<PLACEHOLDER>	01	AM-TMP	how long does something <PLACEHOLDER> up something?	100	0.6077799037687195	0.0	4.0
<PLACEHOLDER>	01	AM-TMP	how long does something <PLACEHOLDER> something ?	100	0.6058824075072846	71.0	69.0
<PLACEHOLDER>	01	AM-TMP	when is something <PLACEHOLDER> into something?	100	0.6056536418308297	16.0	8.0
<PLACEHOLDER>	01	AM-TMP	when does something <PLACEHOLDER> out something?	100	0.6047966208817782	7.0	0.0
<PLACEHOLDER>	01	AM-TMP	when does something <PLACEHOLDER> something in something?	100	0.6040543534873369	7.0	0.0
<PLACEHOLDER>	01	AM-TMP	when does something <PLACEHOLDER> for something?	100	0.6038688419423713	33.0	176.0
<PLACEHOLDER>	01	AM-TMP	when is something <PLACEHOLDER> by someone?	100	0.5992457243192537	56.0	0.0
<PLACEHOLDER>	01	AM-TMP	when does something <PLACEHOLDER> something from something?	100	0.5963397085131011	6.0	0.0
<PLACEHOLDER>	01	AM-TMP	when does something <PLACEHOLDER> on something?	100	0.594293760303351	26.0	159.0
<PLACEHOLDER>	01	AM-TMP	when does something <PLACEHOLDER> somewhere?	100	0.5936763098202907	435.0	1609.0
<PLACEHOLDER>	01	AM-TMP	when is something <PLACEHOLDER> to someone?	100	0.5935737198531316	9.0	4.0
<PLACEHOLDER>	01	AM-TMP	when is something <PLACEHOLDER> up ?	100	0.5934162202366715	16.0	39.0
<PLACEHOLDER>	01	AM-TMP	when does something <PLACEHOLDER> in something?	100	0.5911200115434041	51.0	70.0
<PLACEHOLDER>	01	AM-TMP	when is something <PLACEHOLDER> ?	100	0.5896214645347772	1825.0	2182.0
<PLACEHOLDER>	01	AM-TMP	when does something <PLACEHOLDER> into something?	100	0.5889468763740643	26.0	96.0
<PLACEHOLDER>	01	AM-TMP	when does something <PLACEHOLDER> to do something?	100	0.5875383946119239	79.0	779.0
<PLACEHOLDER>	01	AM-TMP	when does something <PLACEHOLDER> about something?	100	0.5871291772143344	10.0	134.0
<PLACEHOLDER>	01	AM-TMP	when does something <PLACEHOLDER> something to do something?	100	0.5866104678535199	17.0	50.0
<PLACEHOLDER>	01	AM-TMP	when is something <PLACEHOLDER> somewhere?	100	0.5832069099391259	242.0	100.0
<PLACEHOLDER>	01	AM-TMP	when is something <PLACEHOLDER> off ?	100	0.5830729056346703	9.0	0.0
<PLACEHOLDER>	01	AM-TMP	when does something <PLACEHOLDER> something to something?	100	0.5802338047550234	8.0	0.0
<PLACEHOLDER>	01	AM-TMP	when does something <PLACEHOLDER> on to do something?	100	0.5801957568575216	6.0	0.0
<PLACEHOLDER>	01	AM-TMP	when is something <PLACEHOLDER> on something?	100	0.5786172701268608	0.0	19.0
<PLACEHOLDER>	01	AM-TMP	when is something <PLACEHOLDER> down ?	100	0.5776011069655032	10.0	0.0
<PLACEHOLDER>	01	AM-TMP	when does something <PLACEHOLDER> off something?	100	0.5770594116644537	14.0	0.0
<PLACEHOLDER>	01	AM-TMP	when does something <PLACEHOLDER> with something?	100	0.5756060330524435	22.0	73.0
<PLACEHOLDER>	01	AM-TMP	when does something <PLACEHOLDER> to someone?	100	0.5722168174962292	10.0	45.0
<PLACEHOLDER>	01	AM-TMP	when is something <PLACEHOLDER> as something?	100	0.5663391092355196	38.0	3.0
<PLACEHOLDER>	01	AM-TMP	when is something <PLACEHOLDER> with something?	100	0.5656297674879426	28.0	47.0
<PLACEHOLDER>	01	AM-TMP	when does something <PLACEHOLDER> as something?	100	0.5642721604837883	30.0	0.0
<PLACEHOLDER>	01	AM-TMP	when does something <PLACEHOLDER> for someone?	100	0.5641734564644961	6.0	0.0
<PLACEHOLDER>	01	AM-TMP	when does something <PLACEHOLDER> through something?	100	0.5638141588993162	7.0	0.0
<PLACEHOLDER>	01	AM-TMP	when does something <PLACEHOLDER> ?	100	0.5624828253961379	1869.0	3239.0
<PLACEHOLDER>	01	AM-TMP	when does something <PLACEHOLDER> at something?	100	0.5623129559959392	8.0	0.0
<PLACEHOLDER>	01	AM-TMP	when is something <PLACEHOLDER> in something?	100	0.5582339435051621	20.0	8.0
<PLACEHOLDER>	01	AM-TMP	when does something <PLACEHOLDER> down ?	100	0.5538334661096269	10.0	0.0
<PLACEHOLDER>	01	AM-TMP	when does something <PLACEHOLDER> up ?	100	0.5534308035464486	29.0	141.0
<PLACEHOLDER>	01	AM-TMP	when is something <PLACEHOLDER> from something?	100	0.5528097758427591	19.0	0.0
<PLACEHOLDER>	01	AM-TMP	when is something <PLACEHOLDER> for ?	100	0.5511861039477317	7.0	0.0
<PLACEHOLDER>	01	AM-TMP	when is something <PLACEHOLDER> out ?	100	0.5497374712079225	12.0	0.0
<PLACEHOLDER>	01	AM-TMP	how long does something <PLACEHOLDER> to do something?	100	0.549492139415532	0.0	3.0
<PLACEHOLDER>	01	AM-TMP	when is something <PLACEHOLDER> over ?	100	0.5467402228136153	6.0	0.0
<PLACEHOLDER>	01	AM-TMP	how long does something <PLACEHOLDER> somewhere?	100	0.5464854694779937	36.0	39.0
<PLACEHOLDER>	01	AM-TMP	when does something <PLACEHOLDER> off ?	100	0.543300269773799	11.0	0.0
<PLACEHOLDER>	01	AM-TMP	when does something <PLACEHOLDER> on someone?	100	0.5416142108064633	0.0	3.0
<PLACEHOLDER>	01	AM-TMP	when does something <PLACEHOLDER> from something?	100	0.5388739894069727	36.0	33.0
<PLACEHOLDER>	01	AM-TMP	how long is something <PLACEHOLDER> somewhere?	100	0.5382352752277995	5.0	4.0
<PLACEHOLDER>	01	AM-TMP	when does something <PLACEHOLDER> out ?	100	0.5362098169449742	17.0	0.0
<PLACEHOLDER>	01	AM-TMP	when does something <PLACEHOLDER> with someone?	100	0.535917714327949	11.0	70.0
<PLACEHOLDER>	01	AM-TMP	how long does something <PLACEHOLDER> on something?	100	0.5271030317291926	0.0	3.0
<PLACEHOLDER>	01	AM-TMP	how long is something <PLACEHOLDER> to something?	100	0.524032012009063	6.0	0.0
<PLACEHOLDER>	01	AM-TMP	when does something <PLACEHOLDER> until ?	100	0.5237150062001633	8.0	0.0
<PLACEHOLDER>	01	AM-TMP	when does something <PLACEHOLDER> out of something?	100	0.5231703582555155	6.0	0.0
<PLACEHOLDER>	01	AM-TMP	how long does something <PLACEHOLDER> up ?	100	0.5029750090485383	0.0	5.0
<PLACEHOLDER>	01	AM-TMP	how long is something <PLACEHOLDER> ?	100	0.5011240646798101	64.0	19.0
<PLACEHOLDER>	01	AM-TMP	how long does something <PLACEHOLDER> ?	100	0.5010666841518413	94.0	84.0
<PLACEHOLDER>	01	AM-TMP	how much does something <PLACEHOLDER> something ?	100	0.4007516326862375	17.0	7.0
<PLACEHOLDER>	01	AM-TMP	how is something <PLACEHOLDER> something ?	100	0.3509727776829378	0.0	9.0
<PLACEHOLDER>	01	AM-TMP	how does something <PLACEHOLDER> something ?	100	0.343145613597558	90.0	404.0
<PLACEHOLDER>	01	AM-TMP	where does something <PLACEHOLDER> up something?	100	0.33842891335717423	0.0	5.0
<PLACEHOLDER>	01	AM-TMP	how much does something <PLACEHOLDER> somewhere?	100	0.3368295392780827	5.0	0.0
<PLACEHOLDER>	01	AM-TMP	how does something <PLACEHOLDER> up something?	100	0.3344378885710917	0.0	7.0
<PLACEHOLDER>	01	AM-TMP	where does something <PLACEHOLDER> something ?	100	0.3224833388833389	49.0	152.0
<PLACEHOLDER>	01	AM-TMP	how does something <PLACEHOLDER> to something?	100	0.3164033574791125	0.0	7.0
<PLACEHOLDER>	01	AM-TMP	how is something <PLACEHOLDER> to something?	100	0.3160004417531788	0.0	3.0
<PLACEHOLDER>	01	AM-TMP	where does something <PLACEHOLDER> something something?	100	0.3119224342437898	0.0	3.0
<PLACEHOLDER>	01	AM-TMP	how much does something <PLACEHOLDER> ?	100	0.30897009553494487	21.0	14.0
<PLACEHOLDER>	01	AM-TMP	how does something <PLACEHOLDER> doing something?	100	0.30277344320206967	0.0	4.0
<PLACEHOLDER>	01	AM-TMP	how much is something <PLACEHOLDER> ?	100	0.3022638126579303	21.0	6.0
<PLACEHOLDER>	01	AM-TMP	where does something <PLACEHOLDER> for something?	100	0.2965142994260642	0.0	4.0
<PLACEHOLDER>	01	AM-TMP	how does something <PLACEHOLDER> somewhere?	100	0.29578365768281567	5.0	18.0
<PLACEHOLDER>	01	AM-TMP	how does something <PLACEHOLDER> into something?	100	0.29350566885395474	0.0	3.0
<PLACEHOLDER>	01	AM-TMP	how does something <PLACEHOLDER> for something?	100	0.2903770013268466	0.0	7.0
<PLACEHOLDER>	01	AM-TMP	where does something <PLACEHOLDER> somewhere?	100	0.2898493359996205	8.0	0.0
<PLACEHOLDER>	01	AM-TMP	how does something <PLACEHOLDER> on something?	100	0.2878445148075179	0.0	11.0
<PLACEHOLDER>	01	AM-TMP	what is something <PLACEHOLDER> during ?	100	0.2857528011204482	7.0	0.0
<PLACEHOLDER>	01	AM-TMP	how is something <PLACEHOLDER> somewhere?	100	0.2774827994465199	6.0	0.0
<PLACEHOLDER>	01	AM-TMP	what does something <PLACEHOLDER> during ?	100	0.2582813725490196	7.0	0.0
<PLACEHOLDER>	01	AM-TMP	how does something <PLACEHOLDER> to someone?	100	0.25803603611051235	0.0	5.0
<PLACEHOLDER>	01	AM-TMP	where is something <PLACEHOLDER> ?	100	0.253678626602156	63.0	13.0
<PLACEHOLDER>	01	AM-TMP	how is something <PLACEHOLDER> with something?	100	0.24988215463007485	0.0	3.0
<PLACEHOLDER>	01	AM-TMP	how does something <PLACEHOLDER> with something?	100	0.24984647155091355	0.0	4.0
<PLACEHOLDER>	01	AM-TMP	how is something <PLACEHOLDER> up ?	100	0.24360146050009818	0.0	5.0
<PLACEHOLDER>	01	AM-TMP	why does something <PLACEHOLDER> something ?	100	0.2426505280733123	29.0	59.0
<PLACEHOLDER>	01	AM-TMP	how is something <PLACEHOLDER> ?	100	0.22635145622833452	120.0	244.0
<PLACEHOLDER>	01	AM-TMP	where does something <PLACEHOLDER> ?	100	0.22480561072914015	73.0	46.0
<PLACEHOLDER>	01	AM-TMP	how does something <PLACEHOLDER> to do something?	100	0.22376409872557182	0.0	20.0
<PLACEHOLDER>	01	AM-TMP	how does something <PLACEHOLDER> up ?	100	0.2235881963304873	0.0	9.0
<PLACEHOLDER>	01	AM-TMP	why does something <PLACEHOLDER> to do something?	100	0.22001928021862785	6.0	5.0
<PLACEHOLDER>	01	AM-TMP	what does something <PLACEHOLDER> someone?	100	0.2125478381096028	0.0	3.0
<PLACEHOLDER>	01	AM-TMP	how does something <PLACEHOLDER> ?	100	0.2087153853161026	155.0	317.0
<PLACEHOLDER>	01	AM-TMP	where does something <PLACEHOLDER> to do something?	100	0.20350894922071394	0.0	4.0
<PLACEHOLDER>	01	AM-TMP	why does something <PLACEHOLDER> somewhere?	100	0.20050551738684733	12.0	14.0
<PLACEHOLDER>	01	AM-TMP	why does something <PLACEHOLDER> ?	100	0.1797820213602822	36.0	20.0
<PLACEHOLDER>	01	AM-TMP	what is something <PLACEHOLDER> in ?	100	0.17742554645516012	5.0	0.0
<PLACEHOLDER>	01	AM-TMP	why is something <PLACEHOLDER> ?	100	0.17742451220277305	30.0	14.0
<PLACEHOLDER>	01	AM-TMP	what does something <PLACEHOLDER> after ?	100	0.15682394643540154	8.0	0.0
<PLACEHOLDER>	01	AM-TMP	what does something <PLACEHOLDER> in ?	100	0.15591379538871059	11.0	0.0
<PLACEHOLDER>	01	AM-TMP	what is something <PLACEHOLDER> for ?	100	0.15550337407690348	7.0	0.0
<PLACEHOLDER>	01	AM-TMP	what is <PLACEHOLDER> something ?	100	0.15276624486624488	5.0	0.0
<PLACEHOLDER>	01	AM-TMP	what <PLACEHOLDER> up something?	100	0.14377749878708956	0.0	3.0
<PLACEHOLDER>	01	AM-TMP	What <PLACEHOLDER> up something?	100	0.1421108321204229	0.0	2.0
<PLACEHOLDER>	01	AM-TMP	What <PLACEHOLDER> something ?	100	0.13699343434343436	24.0	64.0
<PLACEHOLDER>	01	AM-TMP	what <PLACEHOLDER> something ?	100	0.13531276207452678	61.0	137.0
<PLACEHOLDER>	01	AM-TMP	what does something <PLACEHOLDER> on ?	100	0.13311082850085407	0.0	3.0
<PLACEHOLDER>	01	AM-TMP	what does something <PLACEHOLDER> for ?	100	0.12490981240981239	0.0	18.0
<PLACEHOLDER>	01	AM-TMP	what does something <PLACEHOLDER> as ?	100	0.12011775006602593	8.0	0.0
<PLACEHOLDER>	01	AM-TMP	what <PLACEHOLDER> to something?	100	0.1197793162909442	5.0	7.0
<PLACEHOLDER>	01	AM-TMP	what is <PLACEHOLDER> to something?	100	0.11530716505716505	0.0	3.0
<PLACEHOLDER>	01	AM-TMP	what does something <PLACEHOLDER> up ?	100	0.101402886002886	0.0	5.0
<PLACEHOLDER>	01	AM-TMP	what does something <PLACEHOLDER> ?	100	0.10039970628973185	103.0	746.0
<PLACEHOLDER>	01	AM-TMP	What <PLACEHOLDER> with something?	100	0.09993193786889439	0.0	2.0
<PLACEHOLDER>	01	AM-TMP	what does something <PLACEHOLDER> to ?	100	0.09051268992445463	6.0	0.0
<PLACEHOLDER>	01	AM-TMP	what <PLACEHOLDER> in something?	100	0.08668443778443778	0.0	3.0
<PLACEHOLDER>	01	AM-TMP	What <PLACEHOLDER> somewhere?	100	0.08633571603834761	0.0	5.0
<PLACEHOLDER>	01	AM-TMP	what <PLACEHOLDER> somewhere?	100	0.08633571603834761	0.0	3.0
<PLACEHOLDER>	01	AM-TMP	what <PLACEHOLDER> on something?	100	0.08547915972915973	0.0	3.0
<PLACEHOLDER>	01	AM-TMP	What <PLACEHOLDER> ?	100	0.07942865520347347	11.0	11.0
<PLACEHOLDER>	01	AM-TMP	what <PLACEHOLDER> ?	100	0.07527370260458496	21.0	59.0
<PLACEHOLDER>	01	AM-TMP	what <PLACEHOLDER> to do something?	100	0.07317093198519148	0.0	7.0
<PLACEHOLDER>	01	AM-TMP	What is <PLACEHOLDER> ?	100	0.06938384654561126	5.0	0.0
<PLACEHOLDER>	01	AM-TMP	what is <PLACEHOLDER> ?	100	0.06938384654561126	42.0	89.0
