verb_form	sense_id	role_type	proto_question	support	squad_f1	proto_count_qasrl	proto_count_onto
shake	2	A1	what does something shake up ?	11	0.9018131626827276	0.0	1.0
shake	2	A1	what does something shake ?	11	0.8667318344737699	8.0	11.0
shake	3	A0	what shakes something ?	3	0.787878787878788	5.0	24.0
shake	3	A0	what shakes up something?	3	0.787878787878788	0.0	2.0
shake	3	A1	what is shaken ?	5	0.9333333333333332	4.0	13.0
shake	3	A1	what is shaken up ?	5	0.825	0.0	1.0
shame	1	A0	what shames something ?	7	0.4924123495552067	0.0	6.0
shame	1	A0	what shames something ?	7	0.4924123495552067	0.0	6.0
shame	1	A1	what is shamed ?	5	0.9333333333333332	0.0	1.0
shame	1	A1	what is shamed ?	5	0.9333333333333332	0.0	1.0
shame	2	A0	what shames something ?	2	1.0	0.0	6.0
shame	2	A1	what is shamed ?	3	0.4444444444444445	0.0	1.0
shampoo	1	A0	what shampoos something ?	1	0.0	0.0	1.0
shape	1	A0	what is something shaped by ?	16	0.5261363636363636	1.0	0.0
shape	1	A0	what shapes something ?	16	0.475	5.0	7.0
shape	1	A1	what is shaped by someone?	27	0.825925925925926	1.0	0.0
shape	1	A1	what is shaped by someone?	27	0.825925925925926	1.0	0.0
shape	1	A2	how is something shaped ?	4	0.825	12.0	0.0
shape	1	A2	what is something shaped as ?	4	0.7214285714285715	7.0	0.0
shape	2	A1	what is shaped as something?	4	0.5	6.0	0.0
shape	2	A1	what is shaped by someone?	4	0.5	1.0	0.0
shape	2	A2	what is something shaped as ?	3	0.3896658896658896	7.0	0.0
shape	2	A2	what is something shaped into ?	3	0.18026418026418026	4.0	0.0
shape	3	A0	what is something shaped by ?	1	0.5454545454545454	1.0	0.0
shape	3	A0	what shapes something ?	1	0.5454545454545454	4.0	8.0
shape	3	A1	what does something shape ?	2	0.4	6.0	0.0
shape	3	A1	what is shaped ?	2	0.4	27.0	4.0
share	1	A0	what shares in something?	50	0.5167781155015198	0.0	18.0
share	1	A0	what shares in something?	50	0.4992292358803987	0.0	1.0
share	1	A1	what is shared by something?	50	0.7186465234112291	3.0	0.0
share	1	A1	what is shared ?	50	0.7127792403674756	39.0	31.0
share	1	A2	what does something share something with ?	50	0.6256092620829464	3.0	0.0
share	1	A2	what does something share with ?	50	0.6231936776673621	0.0	5.0
share	2	A0	what shares ?	2	0.4448529411764706	7.0	8.0
share	2	A0	what shares ?	2	0.3823529411764706	4.0	0.0
share	2	A1	what does something share somewhere?	2	0.875	1.0	0.0
share	2	A1	what does something share ?	2	0.6666666666666667	58.0	35.0
sharpen	1	A0	what sharpens something ?	1	1.0	0.0	1.0
sharpen	1	A1	what is sharpened ?	3	0.6336996336996337	1.0	0.0
sharpen	1	A1	what sharpens ?	3	0.3684210526315789	0.0	1.0
shatter	1	A0	what shatters something ?	8	0.7225877192982456	1.0	5.0
shatter	1	A0	what shatters something ?	8	0.5648496240601504	0.0	1.0
shatter	1	A1	what is shattered by something?	9	0.6141414141414141	1.0	0.0
shatter	1	A1	what shatters ?	9	0.5884559884559885	2.0	0.0
shave	1	A0	what shaves something ?	10	0.6	0.0	1.0
shave	1	A0	what shaves something ?	10	0.6	0.0	7.0
shave	1	A1	what does something shave ?	12	0.6170634920634921	0.0	4.0
shave	1	A1	what is shaved ?	12	0.5337301587301587	0.0	1.0
shave	1	A2	how does something shave something ?	4	0.1	0.0	1.0
shave	1	A2	how is something shaved ?	4	0.08333333333333333	0.0	1.0
shear	1	A1	what is shorn ?	1	0.8571428571428571	0.0	1.0
shear	1	A1	what is shorn from something?	1	0.8571428571428571	1.0	0.0
shear	1	A3	how is something shorn ?	1	1.0	0.0	1.0
shed	1	A0	what sheds something ?	11	0.5333333333333333	2.0	8.0
shed	1	A0	what sheds something ?	11	0.4878787878787879	2.0	3.0
shed	1	A1	what does something shed ?	12	0.9722222222222222	2.0	6.0
shed	1	A1	what is shed ?	12	0.9722222222222222	5.0	1.0
shed	2	A1	what sheds something ?	4	0.75	0.0	2.0
shed	2	A1	what sheds something ?	4	0.75	0.0	1.0
shed	2	A2	what does something shed ?	3	0.5904761904761905	0.0	2.0
shed	2	A2	how does something shed ?	3	0.5238095238095238	0.0	1.0
shed	2	A4	how does something shed something ?	2	0.0	0.0	1.0
shed	3	A0	what sheds something ?	2	0.5	2.0	3.0
shed	3	A0	what sheds something ?	2	0.5	2.0	8.0
shed	3	A1	what does something shed ?	2	1.0	2.0	6.0
shed	3	A1	how much does something shed ?	2	0.7	2.0	0.0
shed	3	A2	how does something shed ?	2	0.2	0.0	1.0
shed	3	A2	what does something shed ?	2	0.0	0.0	2.0
shell	2	A0	what shells something ?	3	1.0	0.0	2.0
shell	2	A0	what shells something ?	3	1.0	1.0	1.0
shell	2	A1	what does something shell ?	4	0.875	1.0	1.0
shell	2	A1	what does something shell up ?	4	0.875	0.0	2.0
shell	3	A0	what shells something ?	4	0.5125	0.0	2.0
shell	3	A0	what shells something ?	4	0.5125	1.0	1.0
shell	3	A1	what does something shell ?	4	0.6875	1.0	1.0
shell	3	A1	what is shelled ?	4	0.6611111111111111	1.0	1.0
shell	3	A2	what does something shell something on ?	2	0.5	0.0	1.0
shell	3	A3	why does something shell up something?	1	1.0	0.0	1.0
shelter	1	A1	what is sheltered somewhere?	1	0.6666666666666666	2.0	0.0
shelter	1	A1	what shelters ?	1	0.6666666666666666	0.0	1.0
shelter	1	A2	where is something sheltered ?	2	0.4980237154150198	1.0	0.0
shelter	1	A3	how does something shelter ?	1	0.0	0.0	1.0
shelve	1	A0	what is something shelved by ?	1	1.0	1.0	0.0
shelve	1	A0	what shelves something ?	1	1.0	0.0	1.0
shelve	1	A1	what is shelved ?	1	1.0	2.0	0.0
shield	1	A0	what shields something ?	12	0.4722222222222222	1.0	4.0
shield	1	A0	what shields something ?	12	0.4722222222222222	0.0	3.0
shield	1	A1	what does something shield ?	11	0.712121212121212	0.0	2.0
shield	1	A1	what is shielded ?	11	0.712121212121212	0.0	2.0
shield	1	A2	what does something shield from ?	6	0.7134199134199135	0.0	2.0
shield	1	A2	what is something shielded from ?	6	0.7134199134199135	2.0	0.0
shift	1	A0	what shifts ?	26	0.6344558667139313	0.0	2.0
shift	1	A0	what shifts ?	26	0.6344558667139312	0.0	2.0
shift	1	A1	what shifts ?	50	0.6577065352947706	16.0	7.0
shift	1	A1	what shifts ?	50	0.6392004662004662	16.0	7.0
shift	1	A2	what does something shift over into ?	41	0.6861610412542984	1.0	0.0
shift	1	A2	what does something shift over into ?	41	0.6861610412542982	1.0	0.0
shift	1	A3	how does something shift ?	15	0.4363203463203463	1.0	1.0
shift	1	A3	how does something shift ?	15	0.4363203463203463	1.0	1.0
shimmer	1	A1	what shimmers ?	1	0.8750000000000001	0.0	1.0
shimmer	2	A0	what shimmers into something?	1	1.0	0.0	1.0
shimmer	2	A1	what shimmers ?	1	0.0	0.0	1.0
shine	1	A0	what shines ?	5	0.8444444444444444	0.0	2.0
shine	1	A0	what shines on someone?	5	0.8	0.0	1.0
shine	1	A1	what shines ?	35	0.7438704152989868	7.0	15.0
shine	1	A1	what shines somewhere?	35	0.7386756101041816	1.0	1.0
shine	1	A2	where does something shine on ?	10	0.3724183006535948	1.0	0.0
shine	1	A2	what shines ?	10	0.3	0.0	2.0
shine	2	A1	what shines ?	1	1.0	7.0	15.0
shine	2	A1	what shines as something?	1	1.0	1.0	0.0
ship	1	A0	what ships something ?	19	0.5764411027568922	0.0	12.0
ship	1	A0	what ships something ?	19	0.4862155388471178	0.0	5.0
ship	1	A1	what is shipped somewhere?	34	0.6078067570394935	1.0	0.0
ship	1	A1	what is shipped ?	34	0.6030130000718235	1.0	15.0
ship	1	A2	where is something shipped ?	10	0.5287819370172311	1.0	2.0
ship	1	A2	how is something shipped ?	10	0.2993316624895573	0.0	1.0
ship	1	A3	where is something shipped ?	2	0.3333333333333333	0.0	1.0
ship	1	A3	why is something shipped ?	2	0.0	1.0	0.0
shirk	1	A0	what shirks something ?	3	0.2698412698412698	0.0	1.0
shirk	1	A0	what shirks something ?	3	0.2698412698412698	0.0	1.0
shit	1	A0	what shits something ?	2	0.14285714285714285	0.0	1.0
shit	1	A0	what is shit ?	2	0.0	0.0	1.0
shiver	1	A1	what shivers ?	1	0.0	0.0	1.0
shock	1	A0	what shocks something ?	12	0.6660719930456772	0.0	3.0
shock	1	A0	what shocks something ?	12	0.6660719930456772	0.0	3.0
shock	1	A1	what is shocked by something?	19	0.6053884711779448	1.0	0.0
shock	1	A1	what is shocked ?	19	0.4885964912280702	0.0	5.0
shoehorn	1	A1	what is shoehorned ?	1	0.0	0.0	1.0
shoot	1	A0	what shoots something ?	18	0.6481481481481481	17.0	24.0
shoot	1	A0	what shoots up something?	18	0.6481481481481481	0.0	4.0
shoot	1	A1	what shoots up ?	8	0.7015873015873016	0.0	4.0
shoot	1	A1	what shoots up ?	8	0.7015873015873015	0.0	4.0
shoot	1	A2	where does something shoot ?	10	0.7196031746031746	0.0	3.0
shoot	1	A2	where does something shoot ?	10	0.7196031746031746	0.0	3.0
shoot	2	A0	what shoots something ?	31	0.7453405017921149	1.0	2.0
shoot	2	A0	what shoots something ?	31	0.7453405017921148	1.0	2.0
shoot	2	A1	what is shot ?	45	0.6466859066859066	4.0	8.0
shoot	2	A1	what is shot ?	45	0.6466859066859066	4.0	8.0
shoot	2	A2	what does something shoot up ?	7	0.7896103896103897	0.0	2.0
shoot	2	A2	what does something shoot up ?	7	0.7896103896103897	0.0	2.0
shoot	2	A3	where is something shot ?	5	1.0	2.0	4.0
shoot	3	A0	what shoots somewhere?	14	0.5710884353741497	1.0	1.0
shoot	3	A0	what shoots something ?	14	0.5642857142857143	17.0	24.0
shoot	3	A1	what shoots up ?	19	0.4566416040100251	0.0	4.0
shoot	3	A1	what is shot ?	19	0.4161654135338346	4.0	8.0
shoot	5	A0	what shoots something down ?	4	0.3958333333333333	1.0	0.0
shoot	5	A0	what shoots somewhere?	4	0.3881578947368421	1.0	1.0
shoot	5	A1	what is shot ?	7	1.0	4.0	8.0
shoot	5	A1	what is shot down ?	7	1.0	3.0	0.0
shoot	5	A2	how does something shoot up ?	1	1.0	0.0	2.0
shoot	5	A2	how is something shot ?	1	1.0	0.0	1.0
shoot	6	A1	what shoots around ?	10	0.8110644257703082	1.0	0.0
shoot	6	A1	what shoots ?	10	0.7854761904761905	0.0	2.0
shoot	6	A2	what does something shoot ?	4	0.9642857142857144	2.0	1.0
shoot	6	A2	how much does something shoot by ?	4	0.875	2.0	0.0
shoot	6	A4	how does something shoot ?	3	0.4444444444444444	0.0	1.0
shoot	6	A4	how does something shoot up ?	3	0.4386724386724386	0.0	1.0
shoot	6	A5	how does something shoot ?	8	0.2384920634920635	0.0	6.0
shoot	6	A5	how is something shot ?	8	0.2384920634920635	0.0	1.0
shoot	7	A0	what is something shot by ?	1	1.0	1.0	3.0
shoot	7	A0	what shoots something ?	1	1.0	17.0	24.0
shoot	7	A1	what does something shoot ?	1	1.0	4.0	7.0
shoot	7	A1	what does something shoot down ?	1	1.0	1.0	0.0
shop	1	A0	what shops somewhere?	15	0.683131313131313	0.0	3.0
shop	1	A0	what shops for something?	15	0.5347186147186147	1.0	3.0
shop	1	A1	what does something shop for ?	6	0.7861212861212858	2.0	1.0
shore	1	A0	what shores up something?	6	0.8333333333333334	0.0	3.0
shore	1	A0	what shores up something?	6	0.6212121212121212	0.0	2.0
shore	1	A1	what is shored ?	10	0.761991341991342	0.0	1.0
short	1	A0	what shorts something ?	1	1.0	0.0	1.0
short	1	A0	what shorts up something?	1	0.0	0.0	1.0
short	2	A0	what shorts up something?	2	0.5	0.0	1.0
short	2	A0	what shorts something ?	2	0.25	0.0	1.0
shorten	1	A0	what shortens something ?	4	1.0	2.0	2.0
shorten	1	A0	what shortens something ?	4	0.875	0.0	2.0
shorten	1	A1	what is shortened ?	8	0.9519230769230768	5.0	2.0
shorten	1	A1	what does something shorten ?	8	0.7083333333333333	2.0	3.0
shorten	1	A2	how much is something shortened ?	1	0.8	1.0	0.0
shorten	1	A3	when does something shorten something ?	2	0.125	0.0	2.0
shoulder	1	A0	what shoulders something ?	7	0.636734693877551	0.0	4.0
shoulder	1	A0	what shoulders something ?	7	0.5653061224489796	0.0	1.0
shoulder	1	A1	what is shouldered ?	8	0.6607142857142857	0.0	2.0
shoulder	1	A1	what does something shoulder ?	8	0.6458333333333333	0.0	1.0
shout	1	A0	what shouts something ?	50	0.7644444444444445	3.0	17.0
shout	1	A0	what shouts to something?	50	0.7409999999999998	0.0	1.0
shout	1	A1	what does something shout ?	50	0.9626156299840508	3.0	4.0
shout	1	A1	what is shouted ?	50	0.9014035087719298	1.0	3.0
shout	1	A2	what does something shout to ?	8	0.5833333333333333	0.0	3.0
shout	1	A2	what does something shout from ?	8	0.4749999999999999	0.0	1.0
shout	2	A0	what shouts something ?	1	0.4	0.0	1.0
shout	2	A0	what shouts ?	1	0.4	4.0	58.0
shout	3	A0	what shouts ?	2	1.0	4.0	58.0
shout	3	A0	what shouts at something?	2	1.0	1.0	0.0
shout	3	A1	what is shouted ?	3	0.3333333333333333	1.0	3.0
shout	3	A1	what does something shout ?	3	0.25	3.0	4.0
shove	1	A0	what shoves something ?	4	0.95	0.0	3.0
shove	1	A0	what shoves into something?	4	0.5333333333333333	0.0	1.0
shove	1	A1	what does something shove ?	6	0.8412698412698413	0.0	1.0
shove	1	A1	what is shoved ?	6	0.7647058823529411	0.0	1.0
shove	1	A2	where is something shoved ?	6	0.653621232568601	0.0	1.0
shove	1	A2	how does something shove ?	6	0.508922558922559	0.0	1.0
shovel	1	A0	what shovels something ?	1	1.0	0.0	1.0
shovel	1	A1	what does something shovel ?	1	0.14285714285714288	0.0	1.0
show	1	A0	what shows something ?	50	0.6000952380952382	49.0	268.0
show	1	A0	what shows something ?	50	0.5939574314574315	381.0	429.0
show	1	A1	what does something show ?	50	0.7912949759482102	388.0	106.0
show	1	A1	what is shown ?	50	0.7666881742132268	212.0	37.0
show	1	A2	what does something show something to ?	50	0.5197316017316018	2.0	10.0
show	1	A2	what does something show something?	50	0.4725656565656566	3.0	77.0
show	1	A3	where is something shown ?	17	0.2970749838396897	1.0	0.0
show	2	A0	what shows up something?	3	0.3333333333333333	0.0	3.0
show	2	A0	where does something show something ?	3	0.2222222222222222	13.0	0.0
show	2	A1	what shows something ?	47	0.5752694114396243	12.0	6.0
show	2	A1	what shows something ?	47	0.5752694114396242	12.0	6.0
show	3	A0	what shows something ?	5	0.96	49.0	268.0
show	3	A0	what shows ?	5	0.76	0.0	2.0
show	3	A1	what is shown ?	8	0.8996031746031746	212.0	37.0
show	3	A1	what does something show ?	8	0.8638888888888888	388.0	106.0
shower	1	A0	what showers on something?	5	0.3333333333333333	0.0	1.0
shower	1	A0	what showers something ?	5	0.2333333333333333	0.0	1.0
shower	1	A1	what does something shower ?	6	0.6666666666666666	0.0	1.0
shower	1	A1	what does something shower on ?	6	0.6666666666666666	0.0	1.0
shower	1	A2	what does something shower on ?	5	0.7999999999999999	0.0	1.0
shower	1	A2	what is showered ?	5	0.7999999999999999	0.0	2.0
shred	1	A0	what shreds something ?	1	0.13333333333333333	0.0	1.0
shred	1	A1	what is shredded ?	2	0.4333333333333333	1.0	0.0
shred	1	A1	what does something shred ?	2	0.1	0.0	1.0
shriek	1	A0	what shrieks ?	1	0.0	0.0	1.0
shrink	1	A1	what shrinks ?	17	0.8957219251336898	13.0	5.0
shrink	1	A1	what shrinks by something?	17	0.8368983957219251	2.0	0.0
shrink	1	A4	what does something shrink to ?	3	0.7301587301587301	0.0	2.0
shrink	1	A4	how does something shrink ?	3	0.4444444444444444	0.0	1.0
shrivel	1	A1	what shrivels ?	2	0.9285714285714286	0.0	1.0
shrivel	1	A1	what shrivels to something?	2	0.9285714285714286	0.0	1.0
shrivel	1	A4	what does something shrivel to ?	1	0.5	0.0	1.0
shroud	1	A1	what does something shroud ?	2	0.5	0.0	1.0
shroud	1	A1	what shrouds ?	2	0.0	0.0	1.0
shroud	1	A2	what shrouds something ?	2	0.8333333333333333	0.0	1.0
shrug	2	A0	what shrugs up something?	1	0.0	0.0	1.0
shrug	2	A1	what does something shrug ?	1	1.0	0.0	1.0
shrug	2	A1	what does something shrug up ?	1	1.0	0.0	1.0
shrug	3	A0	what shrugs up something?	1	1.0	0.0	1.0
shrug	3	A1	what does something shrug ?	1	0.6	0.0	1.0
shrug	3	A1	what does something shrug up ?	1	0.6	0.0	1.0
shudder	1	A1	what shudders somewhere?	1	1.0	0.0	1.0
shuffle	2	A0	what does something shuffle ?	2	0.5909090909090909	0.0	1.0
shuffle	2	A0	what shuffles something ?	2	0.0	0.0	1.0
shuffle	2	A1	how does something shuffle something ?	1	0.6666666666666666	0.0	1.0
shuffle	2	A1	what does something shuffle ?	1	0.0	0.0	1.0
shuffle	5	A0	what shuffles something ?	1	0.18181818181818185	0.0	1.0
shuffle	5	A0	what does something shuffle ?	1	0.0	0.0	1.0
shuffle	5	A1	what does something shuffle ?	1	0.8	0.0	1.0
shuffle	5	A1	how does something shuffle something ?	1	0.2857142857142857	0.0	1.0
shun	1	A0	what shuns something ?	9	0.6666666666666666	0.0	1.0
shun	1	A0	what shuns something ?	9	0.6666666666666666	0.0	6.0
shun	1	A1	what does something shun ?	7	0.7402597402597403	0.0	3.0
shunt	1	A1	what does something shunt ?	1	1.0	1.0	0.0
shunt	1	A1	what is shunted ?	1	1.0	0.0	1.0
shunt	1	A2	where is something shunted ?	1	0.8	2.0	0.0
shut	1	A0	what shuts something ?	6	0.5346153846153846	0.0	2.0
shut	1	A0	what shuts up something?	6	0.5346153846153846	0.0	3.0
shut	1	A1	what does something shut up ?	9	0.977777777777778	0.0	7.0
shut	1	A1	what does something shut down ?	9	0.93015873015873	5.0	0.0
shut	2	A0	what shuts something ?	3	0.3333333333333333	0.0	2.0
shut	2	A0	what shuts up someone?	3	0.3333333333333333	0.0	1.0
shut	2	A1	what does something shut ?	2	0.6052631578947368	0.0	2.0
shut	2	A1	what does something shut down ?	2	0.6052631578947368	5.0	0.0
shut	4	A0	what shuts something down ?	1	0.16666666666666669	2.0	0.0
shut	4	A0	what shuts something off ?	1	0.16666666666666669	1.0	0.0
shut	4	A1	what does something shut ?	2	1.0	0.0	2.0
shut	4	A1	what does something shut down ?	2	1.0	5.0	0.0
shut	5	A0	what shuts down something?	19	0.5979564295353771	2.0	0.0
shut	5	A0	what shuts out something?	19	0.5979564295353771	1.0	0.0
shut	5	A1	what is shut up ?	40	0.7719246031746032	0.0	1.0
shut	5	A1	what is shut down ?	40	0.7653456558061822	2.0	0.0
shut	6	A1	what shuts up ?	5	0.37333333333333335	0.0	2.0
shut	6	A1	what shuts down ?	5	0.33350649350649353	1.0	0.0
shutter	1	A0	what shutters something ?	1	1.0	0.0	1.0
shutter	1	A1	what does something shutter ?	2	0.5512820512820513	0.0	1.0
shuttle	1	A0	what shuttles ?	3	0.7575757575757575	0.0	1.0
shuttle	1	A0	what shuttles something ?	3	0.42424242424242425	0.0	1.0
shuttle	1	A1	what shuttles somewhere?	6	0.5	0.0	1.0
shuttle	1	A1	what is shuttled ?	6	0.4102564102564103	0.0	2.0
shuttle	1	A2	where does something shuttle ?	6	0.8846153846153846	0.0	2.0
shuttle	2	A1	what is shuttled ?	1	0.5	0.0	2.0
shuttle	2	A1	what shuttles somewhere?	1	0.5	0.0	1.0
shuttle	2	A2	where does something shuttle ?	1	0.4	0.0	2.0
shy	1	A0	what shies ?	11	0.7463203463203463	0.0	10.0
shy	1	A0	what shies somewhere?	11	0.7099567099567099	0.0	1.0
shy	1	A1	how does something shy ?	9	0.67328720662054	0.0	5.0
sicken	1	A0	what does something sicken ?	2	0.0	0.0	1.0
side	1	A0	what sides with someone?	6	0.5	4.0	0.0
side	1	A0	what sides ?	6	0.2777777777777777	0.0	5.0
side	1	A1	how does something side ?	5	0.8647619047619048	0.0	1.0
side	1	A1	what is sided ?	5	0.7047619047619047	1.0	0.0
sidestep	1	A0	what sidesteps something ?	4	0.2727272727272727	0.0	1.0
sidestep	1	A0	what sidesteps ?	4	0.25	0.0	1.0
sidestep	1	A1	what is sidestepped ?	4	0.25	1.0	1.0
sidetrack	1	A0	what sidetracks something ?	1	0.08333333333333333	0.0	1.0
sidetrack	1	A1	what is sidetracked ?	1	1.0	0.0	1.0
sift	1	A0	what sifts into something?	3	0.6666666666666666	0.0	1.0
sift	1	A0	what sifts into something?	3	0.6666666666666666	0.0	1.0
sift	1	A1	how does something sift ?	4	0.5	0.0	1.0
sigh	1	A0	what sighs about something?	6	0.6736111111111109	0.0	1.0
sigh	1	A0	what sighs something ?	6	0.6736111111111109	0.0	1.0
sigh	1	A1	where does something sigh ?	4	0.25	0.0	1.0
sigh	1	A2	what does something sigh to ?	1	0.6666666666666666	0.0	1.0
sigh	2	A0	what sighs ?	3	0.7166666666666667	0.0	4.0
sigh	2	A0	what sighs about something?	3	0.7166666666666667	0.0	1.0
sight	1	A1	what is sighted ?	8	0.7799238772922984	4.0	0.0
sight	1	A1	what sights by someone?	8	0.6243402065770487	1.0	0.0
sightsee	1	A0	what sightsees ?	1	0.0	0.0	1.0
sign	1	A0	what signs something ?	50	0.6148205128205128	39.0	127.0
sign	1	A0	what signs up something?	50	0.6148205128205128	0.0	4.0
sign	1	A1	what is signed somewhere?	50	0.6584604119650558	2.0	0.0
sign	1	A1	what does something sign ?	50	0.6542937452983892	20.0	53.0
sign	1	A2	what does something sign ?	3	0.9333333333333332	0.0	1.0
sign	1	A2	what does something sign ?	3	0.9333333333333332	0.0	1.0
sign	2	A0	what signs something ?	50	0.6280525607276968	1.0	3.0
sign	2	A0	what signs into something?	50	0.6141524257749302	0.0	2.0
sign	2	A1	what does something sign on to ?	50	0.769553971357197	0.0	1.0
sign	2	A1	what is signed ?	50	0.7529975272206393	17.0	31.0
sign	2	A2	what does something sign something with ?	27	0.6378177140165445	1.0	1.0
sign	2	A2	what does something sign ?	27	0.5537219743652493	0.0	1.0
sign	3	A0	what signs something somewhere?	10	0.7083333333333334	2.0	0.0
sign	3	A0	what signs up something?	10	0.6333333333333334	0.0	4.0
sign	3	A1	what signs up ?	14	0.5129251700680272	2.0	5.0
sign	3	A1	what signs ?	14	0.4760235378656432	0.0	1.0
sign	3	A2	where does something sign ?	1	0.8	0.0	1.0
sign	3	A2	what does something sign ?	1	0.8	0.0	1.0
sign	3	A3	what does something sign up for ?	9	0.5475256769374417	4.0	0.0
sign	3	A3	why does something sign up ?	9	0.1819283502874834	0.0	3.0
sign	4	A0	what signs into something?	8	0.75	0.0	2.0
sign	4	A0	what signs something ?	8	0.6375	1.0	3.0
sign	4	A1	what does something sign ?	6	0.8152673035025976	20.0	53.0
sign	4	A1	what does something sign on to ?	6	0.7716775599128541	0.0	1.0
signal	1	A0	what signals something ?	32	0.7720935314685314	5.0	20.0
signal	1	A0	what signals something for something?	32	0.710635198135198	1.0	0.0
signal	1	A1	what does something signal something?	41	0.8369217092598086	1.0	0.0
signal	1	A1	what does something signal ?	41	0.8156731886000179	7.0	1.0
signal	1	A2	what does something signal to ?	3	0.6357142857142857	1.0	0.0
signal	1	A2	what does something signal to ?	3	0.6357142857142857	1.0	0.0
signify	1	A0	what signifies something ?	7	0.5238095238095238	0.0	6.0
signify	1	A0	what signifies something ?	7	0.3761904761904762	0.0	1.0
signify	1	A1	what is signified ?	8	0.9098904500430663	1.0	0.0
signify	1	A1	what signifies something ?	8	0.13182844918114908	2.0	0.0
silence	1	A0	what silences something ?	1	0.0	0.0	1.0
silence	1	A1	what is silenced ?	2	0.75	1.0	0.0
silence	1	A1	what silences ?	2	0.75	0.0	1.0
silt	1	A1	what silts up ?	1	1.0	0.0	1.0
simmer	1	A1	what simmers ?	2	0.5	0.0	1.0
simplify	1	A0	what simplifies something ?	4	0.8214285714285714	1.0	2.0
simplify	1	A0	what simplifies something ?	4	0.5	1.0	2.0
simplify	1	A1	what is simplified ?	10	0.7638095238095238	7.0	4.0
simplify	1	A1	what does something simplify ?	10	0.7571428571428571	1.0	1.0
simulate	1	A0	what simulates something ?	7	0.5714285714285714	2.0	4.0
simulate	1	A0	how is something simulated ?	7	0.5	1.0	0.0
simulate	1	A1	what is simulated somewhere?	5	0.9647058823529412	1.0	0.0
simulate	1	A1	what does something simulate ?	5	0.9333333333333332	2.0	1.0
sin	1	A0	what sins something ?	50	0.3578046398046398	0.0	2.0
sin	1	A0	what sins ?	50	0.3317570207570208	1.0	36.0
sin	1	A1	how does something sin ?	6	0.8535353535353535	1.0	0.0
sin	1	A1	what does something sin with ?	6	0.7121073371073371	0.0	1.0
sing	1	A0	what sings for something?	46	0.5817632850241545	0.0	1.0
sing	1	A0	what sings something ?	46	0.5670675516583444	0.0	1.0
sing	1	A1	what is sung ?	40	0.8097442053546615	3.0	3.0
sing	1	A1	what does something sing ?	40	0.8081202737307299	3.0	9.0
sing	1	A2	where does something sing something ?	7	0.4625850340136055	0.0	1.0
single	1	A0	what singles something out ?	5	0.7714285714285715	1.0	0.0
single	1	A0	what singles up something?	5	0.7714285714285715	0.0	4.0
single	1	A1	what does something single up ?	11	0.4771011550915858	0.0	1.0
single	1	A1	what is singled out ?	11	0.4756778309409888	2.0	0.0
single	1	A3	what is singled out ?	4	0.3111111111111111	1.0	0.0
sink	1	A0	what sinks something ?	6	0.7777777777777777	0.0	3.0
sink	1	A0	what sinks ?	6	0.3333333333333333	0.0	2.0
sink	1	A1	what sinks down through something?	37	0.6436897936897937	1.0	0.0
sink	1	A1	what sinks down through something?	37	0.6436897936897937	1.0	0.0
sink	1	A2	what does something sink ?	5	0.8488888888888889	0.0	1.0
sink	1	A2	what does something sink ?	5	0.8488888888888889	0.0	1.0
sink	1	A3	when does something sink ?	2	0.8181818181818181	0.0	1.0
sink	1	A3	when does something sink ?	2	0.8181818181818181	0.0	1.0
sink	1	A4	what does something sink to ?	13	0.6696858696858695	2.0	0.0
sink	1	A4	where does something sink ?	13	0.6619935619935619	10.0	1.0
sip	1	A0	what sips something ?	4	0.1423611111111111	0.0	3.0
sip	1	A1	what does something sip ?	4	0.8	0.0	1.0
sip	1	A1	what is sipped ?	4	0.8	0.0	1.0
siphon	1	A0	what siphons something ?	3	0.8070175438596491	0.0	2.0
siphon	1	A0	what siphons up something?	3	0.8070175438596491	0.0	1.0
siphon	1	A1	what does something siphon ?	4	0.875	0.0	3.0
siphon	1	A1	what is siphoned ?	4	0.8142857142857143	0.0	1.0
siphon	2	A0	what siphons something ?	1	0.923076923076923	0.0	1.0
siphon	2	A0	what siphons something ?	1	0.923076923076923	0.0	2.0
siphon	2	A1	what does something siphon ?	1	1.0	0.0	3.0
siphon	2	A1	what does something siphon up ?	1	1.0	0.0	1.0
sit	1	A1	what sits on something?	50	0.6341992386698269	2.0	7.0
sit	1	A1	what sits on something?	50	0.6230331890331889	2.0	2.0
sit	1	A2	how does something sit ?	50	0.7480250305250304	0.0	3.0
sit	1	A2	where does something sit ?	50	0.7475952380952379	30.0	74.0
sit	2	A1	what sits by someone?	42	0.3772630564923797	1.0	0.0
sit	2	A1	what sits something ?	42	0.3741438455724169	0.0	1.0
sit	2	A2	how does something sit somewhere?	4	0.7986111111111109	0.0	2.0
sit	2	A2	where does something sit ?	4	0.7083333333333333	30.0	74.0
sit	3	A1	what sits ?	2	1.0	8.0	23.0
sit	3	A1	what sits somewhere?	2	1.0	10.0	9.0
sit	4	A1	what sits by someone?	1	1.0	1.0	0.0
sit	4	A1	what sits over something?	1	0.5714285714285715	1.0	0.0
sit	4	A2	how does something sit ?	1	1.0	0.0	3.0
sit	4	A2	what does something sit ?	1	1.0	1.0	2.0
sit	5	A1	what is sat ?	1	0.0	1.0	0.0
sit	5	A1	what sits ?	1	0.0	8.0	23.0
